time,totalKW,subpanels,ahu,temp,Day,Time
1/1/16 0:00,142.8832144,86.30738722,30.13340361,45.39,Fri,00
1/1/16 1:00,136.7457422,84.26564,38.85446611,44.44,Fri,01
1/1/16 2:00,141.6766161,82.04275778,84.88381806,44.12,Fri,02
1/1/16 3:00,135.6984592,81.87376028,78.33100583,43.93,Fri,03
1/1/16 4:00,134.4086856,81.08086528,73.55011861,43.3,Fri,04
1/1/16 5:00,128.3284233,79.81522278,74.9346075,42.98,Fri,05
1/1/16 6:00,126.40667,81.07332111,70.95722889,43.29,Fri,06
1/1/16 7:00,128.1395364,80.50158361,71.33056528,44.34,Fri,07
1/1/16 8:00,142.6226586,80.43453278,71.36952972,45.48,Fri,08
1/1/16 9:00,145.7824753,75.01131389,71.50412889,46.22,Fri,09
1/1/16 10:00,143.0161172,73.45733833,71.51111472,46.86,Fri,10
1/1/16 11:00,140.9467139,74.94695778,84.13975444,47.1,Fri,11
1/1/16 12:00,144.0255,74.5805675,85.49477139,46.97,Fri,12
1/1/16 13:00,138.5930458,74.97878833,85.35891306,46.12,Fri,13
1/1/16 14:00,137.2565406,73.55622639,85.25334361,45,Fri,14
1/1/16 15:00,132.7354011,71.54528695,85.18378139,43.93,Fri,15
1/1/16 16:00,135.7661103,75.24538444,77.01807194,43,Fri,16
1/1/16 17:00,134.0356922,78.09439278,76.17413278,42.57,Fri,17
1/1/16 18:00,132.8201172,78.46363167,71.03100667,41.24,Fri,18
1/1/16 19:00,133.1819147,78.49509056,71.12238528,41.61,Fri,19
1/1/16 20:00,133.9553872,81.42963305,71.15208472,40.68,Fri,20
1/1/16 21:00,134.2665617,80.70824444,71.29771278,39.97,Fri,21
1/1/16 22:00,134.6749744,79.92854306,71.50417694,38.3,Fri,22
1/1/16 23:00,136.2333586,79.56580472,71.58413333,37.24,Fri,23
1/2/16 0:00,133.1004053,80.62236972,71.585105,35.56,Sat,00
1/2/16 1:00,134.0371864,82.38777083,71.588685,33.56,Sat,01
1/2/16 2:00,133.7859664,81.85530917,71.51063417,32.86,Sat,02
1/2/16 3:00,133.8382608,83.0023675,71.5449075,32.11,Sat,03
1/2/16 4:00,149.41328,80.90684917,71.59218222,31.4,Sat,04
1/2/16 5:00,252.9641039,81.99005556,71.65492889,32.87,Sat,05
1/2/16 6:00,250.2617822,81.29562167,71.68281583,37.54,Sat,06
1/2/16 7:00,241.4171756,79.77689417,71.64343528,41.43,Sat,07
1/2/16 8:00,231.2397228,91.73497111,71.07284111,43.92,Sat,08
1/2/16 9:00,221.747985,100.1731697,70.85244833,45.61,Sat,09
1/2/16 10:00,209.974785,100.6658269,70.57808917,47.41,Sat,10
1/2/16 11:00,205.0490289,95.79609917,59.12324639,48.53,Sat,11
1/2/16 12:00,177.4080961,97.8505925,74.4991,49.49,Sat,12
1/2/16 13:00,177.8887531,88.26956861,69.98472361,48.63,Sat,13
1/2/16 14:00,175.9741539,84.19705861,60.06660306,45.11,Sat,14
1/2/16 15:00,195.6740933,83.426835,15.88485333,39.18,Sat,15
1/2/16 16:00,225.2405975,80.98235972,15.86110806,36.79,Sat,16
1/2/16 17:00,228.0533892,82.77819722,15.80375028,36.65,Sat,17
1/2/16 18:00,220.7078331,81.34026722,48.04772806,35.17,Sat,18
1/2/16 19:00,191.6851058,82.54859639,82.31977694,36.02,Sat,19
1/2/16 20:00,182.1406539,86.24030111,84.31936528,35.19,Sat,20
1/2/16 21:00,181.5346633,85.71154139,71.41043528,33.89,Sat,21
1/2/16 22:00,184.3570981,85.09072806,23.71155083,34.17,Sat,22
1/2/16 23:00,182.3926436,85.60798945,16.31259306,34.55,Sat,23
1/3/16 0:00,192.239785,85.98748833,16.30603722,31.69,Sun,00
1/3/16 1:00,196.9661264,89.32194278,16.32260417,31.61,Sun,01
1/3/16 2:00,216.9805794,92.07688222,16.3457,31.21,Sun,02
1/3/16 3:00,229.6771592,89.94331083,31.65352028,29.52,Sun,03
1/3/16 4:00,231.4949275,91.04950861,35.87016722,29.32,Sun,04
1/3/16 5:00,213.7134769,90.20018972,59.33450611,30.04,Sun,05
1/3/16 6:00,209.1135933,89.07149167,85.10091806,36.52,Sun,06
1/3/16 7:00,198.1179061,87.66404083,85.00183278,42.22,Sun,07
1/3/16 8:00,194.0546717,88.11178694,85.06442278,45.27,Sun,08
1/3/16 9:00,169.3423403,74.07984778,84.77207139,46.91,Sun,09
1/3/16 10:00,98.08382111,71.58685417,77.12360472,49.13,Sun,10
1/3/16 11:00,94.82314528,70.10552139,77.12360472,50.3,Sun,11
1/3/16 12:00,95.36953694,70.49138056,69.84045639,50.71,Sun,12
1/3/16 13:00,93.2037775,70.55089972,69.55558472,48.58,Sun,13
1/3/16 14:00,94.70897556,69.33402445,23.52136083,45.06,Sun,14
1/3/16 15:00,114.0067461,70.4044275,15.95053028,41.83,Sun,15
1/3/16 16:00,138.0494389,71.45940417,15.88459194,39.07,Sun,16
1/3/16 17:00,127.542745,70.61686417,15.8918,38.27,Sun,17
1/3/16 18:00,127.24132,71.44538694,15.86477917,36,Sun,18
1/3/16 19:00,155.5041453,73.33067222,44.46726639,37.14,Sun,19
1/3/16 20:00,454.5983092,72.67127945,78.49532778,37.03,Sun,20
1/3/16 21:00,629.4800086,73.29047972,69.16664806,38.81,Sun,21
1/3/16 22:00,767.0878358,73.53205889,69.24347139,37.25,Sun,22
1/3/16 23:00,721.7653603,80.32293389,64.82756167,36.02,Sun,23
1/4/16 0:00,800.8637497,192.9014778,83.73829556,34.02,Mon,00
1/4/16 1:00,784.7616608,231.9130953,33.63748806,32.56,Mon,01
1/4/16 2:00,783.6006072,300.7687892,46.65635556,32.15,Mon,02
1/4/16 3:00,872.2949328,284.9796397,27.29605361,31.57,Mon,03
1/4/16 4:00,862.2010425,320.0294514,16.04132833,30.66,Mon,04
1/4/16 5:00,838.4399722,308.5882192,15.99117889,31.76,Mon,05
1/4/16 6:00,928.0020742,295.8846167,67.77621472,34.82,Mon,06
1/4/16 7:00,869.8052222,341.9631206,69.54746083,37.54,Mon,07
1/4/16 8:00,872.8365011,339.1990917,75.16301917,38.87,Mon,08
1/4/16 9:00,832.5002261,362.6932475,83.67155111,38.56,Mon,09
1/4/16 10:00,803.5382606,329.3289883,83.50525444,37.58,Mon,10
1/4/16 11:00,857.2232981,333.8294136,37.68424833,33.97,Mon,11
1/4/16 12:00,863.5122533,311.6347699,30.14701681,34.27,Mon,12
1/4/16 13:00,630.9142933,332.0520847,41.47526361,35.07,Mon,13
1/4/16 14:00,638.3507131,338.6619544,53.79063722,34.05,Mon,14
1/4/16 15:00,626.8100264,335.3194744,30.14938722,32.68,Mon,15
1/4/16 16:00,565.1368711,347.0449186,30.56624667,32.39,Mon,16
1/4/16 17:00,621.7521581,340.5992,30.44095194,30.55,Mon,17
1/4/16 18:00,614.2596281,305.3522953,30.03425111,29.42,Mon,18
1/4/16 19:00,577.8699158,331.1161833,30.53952639,29.23,Mon,19
1/4/16 20:00,687.3562314,324.2543281,31.02537306,28.17,Mon,20
1/4/16 21:00,834.9715297,284.3234669,82.61270806,27.98,Mon,21
1/4/16 22:00,839.2129169,336.8060767,84.27341167,27.91,Mon,22
1/4/16 23:00,764.5802342,315.9605022,84.11880722,27.17,Mon,23
1/5/16 0:00,831.9419581,356.8636064,84.16564306,26.17,Tue,00
1/5/16 1:00,861.1875464,310.0093497,80.04051528,25.44,Tue,01
1/5/16 2:00,836.6989006,369.0592231,69.78533861,24.17,Tue,02
1/5/16 3:00,915.8369958,386.8872156,69.81138361,23.2,Tue,03
1/5/16 4:00,841.9091114,330.7396489,70.04923806,21.69,Tue,04
1/5/16 5:00,855.6875089,381.6782536,70.16384,22.65,Tue,05
1/5/16 6:00,892.1821831,380.2498492,72.7428525,23.77,Tue,06
1/5/16 7:00,885.8053336,398.6456519,72.31154861,25.38,Tue,07
1/5/16 8:00,946.2232406,379.3209172,79.92979444,27.41,Tue,08
1/5/16 9:00,895.3259744,360.9545978,84.83299611,28.46,Tue,09
1/5/16 10:00,844.5994022,363.3229694,79.01820167,30.46,Tue,10
1/5/16 11:00,919.300605,382.8027028,30.59031528,31.56,Tue,11
1/5/16 12:00,891.9363714,379.18258,30.70240583,32.19,Tue,12
1/5/16 13:00,585.7554467,380.0554717,30.71854444,31.66,Tue,13
1/5/16 14:00,649.8849203,374.9701442,30.98491528,29.66,Tue,14
1/5/16 15:00,684.4841069,329.4911557,30.62385389,27.46,Tue,15
1/5/16 16:00,606.2431819,371.1518881,30.54461194,26.12,Tue,16
1/5/16 17:00,693.0280111,329.3151697,59.0066025,25.24,Tue,17
1/5/16 18:00,657.1087886,367.7847283,84.34984944,22.99,Tue,18
1/5/16 19:00,558.5178061,357.1136686,32.25645139,22.15,Tue,19
1/5/16 20:00,672.0644558,297.41166,30.42120278,20.67,Tue,20
1/5/16 21:00,928.9652219,354.0371264,30.44162583,19.66,Tue,21
1/5/16 22:00,931.6774431,391.1191775,59.32738111,20.66,Tue,22
1/5/16 23:00,900.0548561,386.4574319,84.30010722,20.96,Tue,23
1/6/16 0:00,920.2551539,368.8753017,84.12231556,20.57,Wed,00
1/6/16 1:00,912.5328339,394.4006367,84.08459667,20.56,Wed,01
1/6/16 2:00,911.4258131,400.0530086,84.00343917,19.37,Wed,02
1/6/16 3:00,954.9926083,375.5902364,84.05886722,19.24,Wed,03
1/6/16 4:00,924.3335167,396.5771517,84.08683917,19.34,Wed,04
1/6/16 5:00,894.5737392,387.6041731,84.17841139,22.15,Wed,05
1/6/16 6:00,926.772325,354.7755872,71.40350417,26.58,Wed,06
1/6/16 7:00,913.5025314,367.1478181,83.36018389,31.5,Wed,07
1/6/16 8:00,922.118825,361.4449019,83.77700028,34.55,Wed,08
1/6/16 9:00,900.9236819,367.8987828,84.24234917,37.12,Wed,09
1/6/16 10:00,874.3572556,353.41617,84.45123778,39.76,Wed,10
1/6/16 11:00,848.2206103,355.5956578,34.0631975,41.63,Wed,11
1/6/16 12:00,813.5401036,340.4583381,31.10110917,41.63,Wed,12
1/6/16 13:00,626.9732922,340.4583381,31.03222806,40.78,Wed,13
1/6/16 14:00,582.5574003,344.0386231,30.76380333,40.15,Wed,14
1/6/16 15:00,587.0216533,336.6037667,30.73468389,39.34,Wed,15
1/6/16 16:00,582.6413792,320.3934683,30.4980425,39.06,Wed,16
1/6/16 17:00,597.8169433,331.4463311,30.23650444,38.2,Wed,17
1/6/16 18:00,597.1479831,332.311325,30.16391833,38.12,Wed,18
1/6/16 19:00,540.3717475,340.8576392,30.18665083,37.78,Wed,19
1/6/16 20:00,628.7665544,336.0818156,30.10601333,37.78,Wed,20
1/6/16 21:00,783.43412,304.2544389,30.13457167,37.68,Wed,21
1/6/16 22:00,873.4399014,335.5401894,29.65995139,37.78,Wed,22
1/6/16 23:00,815.5852558,309.7588486,29.69161,37.69,Wed,23
1/7/16 0:00,871.1163944,365.8517406,29.89991639,36.93,Thu,00
1/7/16 1:00,873.4384247,353.8197047,29.79428889,36.83,Thu,01
1/7/16 2:00,811.7390356,369.7360328,29.92856389,35.9,Thu,02
1/7/16 3:00,839.9576814,373.0824878,29.89108583,35.8,Thu,03
1/7/16 4:00,823.0777161,352.5900817,29.60445611,35.8,Thu,04
1/7/16 5:00,820.4597219,340.9860081,29.59211528,35.88,Thu,05
1/7/16 6:00,877.5193225,353.8033792,29.34842389,36.9,Thu,06
1/7/16 7:00,826.7203856,342.0867689,29.76315944,37.22,Thu,07
1/7/16 8:00,859.0251033,362.8022864,29.86345861,39.12,Thu,08
1/7/16 9:00,863.2596478,361.5749106,30.16450417,40.39,Thu,09
1/7/16 10:00,799.9113394,349.3162803,30.29590472,41.66,Thu,10
1/7/16 11:00,820.0250272,355.9641953,30.41094556,42.48,Thu,11
1/7/16 12:00,829.9510333,334.6180044,30.5946625,42.82,Thu,12
1/7/16 13:00,620.6162086,361.2064419,30.47119139,43,Thu,13
1/7/16 14:00,713.8938053,343.72097,30.18327556,41.79,Thu,14
1/7/16 15:00,609.7940308,291.3343606,30.48369639,40.03,Thu,15
1/7/16 16:00,573.2358664,348.7476236,30.20855306,39.15,Thu,16
1/7/16 17:00,574.7325844,329.474655,29.94554472,38.39,Thu,17
1/7/16 18:00,591.130545,326.2616778,29.92790861,37.7,Thu,18
1/7/16 19:00,554.2534297,330.6765019,29.82763333,37.1,Thu,19
1/7/16 20:00,580.9002689,333.9310919,29.64129833,37.65,Thu,20
1/7/16 21:00,851.6172983,314.8724258,29.34891944,37.65,Thu,21
1/7/16 22:00,863.7893525,319.3598586,29.32073389,38.19,Thu,22
1/7/16 23:00,799.1661464,374.7501064,29.31142361,38.29,Thu,23
1/8/16 0:00,812.7451089,397.1485333,29.27823583,38.53,Fri,00
1/8/16 1:00,820.1803875,340.4197275,28.85260611,38.33,Fri,01
1/8/16 2:00,807.3195086,363.9242217,29.31671222,38.97,Fri,02
1/8/16 3:00,863.8140481,392.5056208,29.07112833,38.98,Fri,03
1/8/16 4:00,826.7522153,349.5448881,29.313095,38.88,Fri,04
1/8/16 5:00,768.2878961,405.0502372,29.32764806,38.88,Fri,05
1/8/16 6:00,781.3685631,388.8408914,22.86231417,40.24,Fri,06
1/8/16 7:00,789.4701528,341.0927761,9.841897778,41.46,Fri,07
1/8/16 8:00,766.4106792,399.6424572,15.24331528,42.43,Fri,08
1/8/16 9:00,733.5699261,422.6077242,15.37607694,42.43,Fri,09
1/8/16 10:00,728.5047789,391.73628,15.6369775,43.4,Fri,10
1/8/16 11:00,756.5937069,399.3167644,15.72995944,44.15,Fri,11
1/8/16 12:00,717.1192644,407.0026858,16.76824444,44.34,Fri,12
1/8/16 13:00,677.2787808,404.9115189,70.38718944,44.88,Fri,13
1/8/16 14:00,650.9602897,402.6647928,82.97047,44.8,Fri,14
1/8/16 15:00,640.3427031,361.8988739,84.52524,44.8,Fri,15
1/8/16 16:00,575.6946925,354.1524592,84.10946389,44.8,Fri,16
1/8/16 17:00,645.8102994,348.90449,83.62254667,44.26,Fri,17
1/8/16 18:00,622.6914131,304.2812972,83.9998925,44.26,Fri,18
1/8/16 19:00,563.0509806,350.0342692,83.18146639,44.17,Fri,19
1/8/16 20:00,660.9112114,334.8793461,82.59775,44.17,Fri,20
1/8/16 21:00,642.6103061,297.4536011,82.92245639,44.17,Fri,21
1/8/16 22:00,675.8244483,351.4131878,81.51666778,43.86,Fri,22
1/8/16 23:00,613.1914994,313.3127425,82.26660333,43.86,Fri,23
1/9/16 0:00,681.256855,342.1550539,82.15247583,43.22,Sat,00
1/9/16 1:00,707.2587192,303.7526775,81.92031222,42.68,Sat,01
1/9/16 2:00,610.5919317,344.9042533,81.63625694,42.7,Sat,02
1/9/16 3:00,708.4538258,365.0633597,81.10584111,42.59,Sat,03
1/9/16 4:00,711.620515,300.8321053,82.08275722,43.14,Sat,04
1/9/16 5:00,673.9632019,362.5449006,82.15618472,43.14,Sat,05
1/9/16 6:00,684.3998119,357.7292397,81.4949,44.7,Sat,06
1/9/16 7:00,688.6231797,339.4850267,81.96244833,45.85,Sat,07
1/9/16 8:00,782.6941167,342.3142144,82.44031889,46.76,Sat,08
1/9/16 9:00,788.4436347,342.9640992,82.73717806,47.44,Sat,09
1/9/16 10:00,765.0348594,371.1423678,83.14715806,47.78,Sat,10
1/9/16 11:00,781.5346442,361.408465,83.01237028,48.32,Sat,11
1/9/16 12:00,738.8897053,344.08026,75.11164444,48.32,Sat,12
1/9/16 13:00,677.4009464,351.9511303,30.03515556,48.14,Sat,13
1/9/16 14:00,624.2047492,335.4059619,29.98872306,48.14,Sat,14
1/9/16 15:00,608.4781631,327.9161644,29.76005639,47.9,Sat,15
1/9/16 16:00,582.0032406,340.4726092,29.5542775,47.9,Sat,16
1/9/16 17:00,658.6163786,319.1329578,29.28289861,48.76,Sat,17
1/9/16 18:00,646.7622261,307.6876706,29.52334194,49.71,Sat,18
1/9/16 19:00,575.5480333,353.3279975,29.75187778,50.83,Sat,19
1/9/16 20:00,421.7596272,344.4166167,29.71788556,52.34,Sat,20
1/9/16 21:00,148.8239442,301.643055,29.57973972,52.83,Sat,21
1/9/16 22:00,143.6926683,204.7687689,28.44566278,53.61,Sat,22
1/9/16 23:00,144.0480017,107.3037622,27.59759944,54.44,Sat,23
1/10/16 0:00,136.1160186,103.3992325,27.00643194,54.83,Sun,00
1/10/16 1:00,130.8477711,103.2604381,26.88983833,56.12,Sun,01
1/10/16 2:00,128.6118958,96.26206083,27.14617194,57.44,Sun,02
1/10/16 3:00,125.6304342,91.11044222,27.55784306,57.68,Sun,03
1/10/16 4:00,127.3780053,87.58470167,27.54843472,56.95,Sun,04
1/10/16 5:00,126.7439908,84.800265,27.11707917,56.15,Sun,05
1/10/16 6:00,123.9533328,86.20958139,26.94885528,57.48,Sun,06
1/10/16 7:00,124.6086164,85.14247861,26.60643389,59.48,Sun,07
1/10/16 8:00,124.5795914,84.28848806,27.06826722,61,Sun,08
1/10/16 9:00,125.5063144,84.42202667,26.89438139,61.01,Sun,09
1/10/16 10:00,125.6860294,84.44828278,27.58519167,58.85,Sun,10
1/10/16 11:00,124.2180692,84.37208389,27.674235,57.58,Sun,11
1/10/16 12:00,124.7669839,83.78492556,27.59991056,55.92,Sun,12
1/10/16 13:00,124.0105286,83.78035556,27.5136975,55.14,Sun,13
1/10/16 14:00,119.6019689,84.78441417,27.35516028,51.76,Sun,14
1/10/16 15:00,123.0509478,84.64110472,23.06278944,48.44,Sun,15
1/10/16 16:00,125.2619456,84.24537444,34.7777725,45.67,Sun,16
1/10/16 17:00,130.9213767,85.62474722,38.50242667,42.52,Sun,17
1/10/16 18:00,112.8707944,86.17132778,43.85652306,40.2,Sun,18
1/10/16 19:00,139.5458644,88.84139556,14.35147167,38.36,Sun,19
1/10/16 20:00,515.6917378,86.66192861,31.33240528,36.22,Sun,20
1/10/16 21:00,730.4696075,90.77340222,75.10692389,34.86,Sun,21
1/10/16 22:00,754.3183117,230.5291447,60.30420056,33.18,Sun,22
1/10/16 23:00,758.1996186,300.1866522,14.10335528,31.81,Sun,23
1/11/16 0:00,808.6051314,315.6154878,29.85992361,30.99,Mon,00
1/11/16 1:00,793.08745,316.4297094,65.61025083,29.17,Mon,01
1/11/16 2:00,807.4060456,343.2716675,69.51849306,28.35,Mon,02
1/11/16 3:00,853.4507225,375.58646,79.74410111,28.35,Mon,03
1/11/16 4:00,864.2333231,350.0787994,78.93169833,27.84,Mon,04
1/11/16 5:00,806.2070094,360.7116419,77.104775,28.78,Mon,05
1/11/16 6:00,870.8533208,405.5312444,78.3600275,31.7,Mon,06
1/11/16 7:00,798.9984297,352.7615469,75.1800125,34.32,Mon,07
1/11/16 8:00,830.7353967,387.0983581,69.25419,35.78,Mon,08
1/11/16 9:00,857.7352608,365.5503664,78.32051583,37.78,Mon,09
1/11/16 10:00,761.0804825,352.1164892,49.7077325,39.44,Mon,10
1/11/16 11:00,811.0483244,375.328595,27.1607975,39.86,Mon,11
1/11/16 12:00,838.3575161,363.9834258,27.39375889,40.9,Mon,12
1/11/16 13:00,793.716395,359.4821428,27.50899111,40.36,Mon,13
1/11/16 14:00,834.9970475,365.012165,27.75769806,37.82,Mon,14
1/11/16 15:00,822.0652486,369.7826025,27.80363556,33.16,Mon,15
1/11/16 16:00,816.0022375,363.140845,31.77881,30.77,Mon,16
1/11/16 17:00,842.2435364,378.6127967,78.63447639,28.89,Mon,17
1/11/16 18:00,891.5407333,396.1157425,79.09038861,27.42,Mon,18
1/11/16 19:00,859.8850297,378.1947531,76.13672444,27.88,Mon,19
1/11/16 20:00,875.1525306,382.3702436,63.98889,26.44,Mon,20
1/11/16 21:00,802.6948639,381.20181,70.00597056,27.91,Mon,21
1/11/16 22:00,790.3395636,375.4096617,70.00597056,28.49,Mon,22
1/11/16 23:00,808.9300036,338.7380189,73.66835667,27.51,Mon,23
1/12/16 0:00,837.5255525,370.0882375,78.25881611,27.87,Tue,00
1/12/16 1:00,765.5226983,343.7014519,77.878545,26.89,Tue,01
1/12/16 2:00,789.983115,358.0603022,75.78375111,28.28,Tue,02
1/12/16 3:00,803.5708228,352.3447672,61.17328722,27.64,Tue,03
1/12/16 4:00,740.8213311,325.3918322,67.55690778,28.13,Tue,04
1/12/16 5:00,802.1394006,344.3887881,78.27594389,29.75,Tue,05
1/12/16 6:00,816.183575,350.0615172,78.30745,34.33,Tue,06
1/12/16 7:00,765.4154347,336.6461317,78.36297333,40.05,Tue,07
1/12/16 8:00,767.7499825,347.4653978,78.01462972,45.32,Tue,08
1/12/16 9:00,750.3415244,336.6644475,77.79592389,46.92,Tue,09
1/12/16 10:00,708.3776047,305.8515778,77.76327417,49.49,Tue,10
1/12/16 11:00,780.5679206,301.1347044,77.65523917,50.02,Tue,11
1/12/16 12:00,743.2716661,322.8505836,50.71328278,50.78,Tue,12
1/12/16 13:00,713.7737142,331.4373653,27.22430472,49.2,Tue,13
1/12/16 14:00,818.2243631,338.2211519,27.18505389,48.32,Tue,14
1/12/16 15:00,806.8106097,336.2742164,27.07944556,46.56,Tue,15
1/12/16 16:00,752.9059131,372.6672186,26.86478972,44.58,Tue,16
1/12/16 17:00,795.3684022,377.4024789,26.95787333,42.47,Tue,17
1/12/16 18:00,788.304355,362.9406578,27.03735528,40.07,Tue,18
1/12/16 19:00,761.9219786,356.5541147,27.01642861,39.06,Tue,19
1/12/16 20:00,807.0536172,394.0057489,26.71924417,36.91,Tue,20
1/12/16 21:00,790.7248181,387.8685297,26.72470139,34.95,Tue,21
1/12/16 22:00,786.7480711,386.0372769,26.77240556,34.97,Tue,22
1/12/16 23:00,877.1972319,402.5670636,64.33014778,33.37,Tue,23
1/13/16 0:00,832.0919725,394.983895,61.72343889,32.13,Wed,00
1/13/16 1:00,831.0480044,432.7767022,76.15420667,30.45,Wed,01
1/13/16 2:00,774.1073489,417.4419397,77.39832639,28.63,Wed,02
1/13/16 3:00,828.3994128,422.5212383,77.3939875,28.01,Wed,03
1/13/16 4:00,806.9411861,370.2472314,66.4066275,26.56,Wed,04
1/13/16 5:00,778.3981186,417.5479342,74.03664944,28,Wed,05
1/13/16 6:00,805.0707381,414.2112386,73.25065472,29.88,Wed,06
1/13/16 7:00,823.1125717,343.6448217,63.70956194,32.37,Wed,07
1/13/16 8:00,836.2862972,364.6343114,72.41131083,34.53,Wed,08
1/13/16 9:00,766.5894514,369.4544356,74.51431333,35.54,Wed,09
1/13/16 10:00,797.2561294,356.1620828,61.82097083,37.03,Wed,10
1/13/16 11:00,817.5531764,365.9669714,26.88767694,38.39,Wed,11
1/13/16 12:00,751.9085903,364.6142183,27.13164444,39.41,Wed,12
1/13/16 13:00,831.6187392,366.6253566,27.19089889,38.73,Wed,13
1/13/16 14:00,808.9870717,380.9570814,26.86457528,36.35,Wed,14
1/13/16 15:00,771.9096722,380.9570814,27.40593583,31.86,Wed,15
1/13/16 16:00,832.6751544,379.7901225,28.01371361,29.23,Wed,16
1/13/16 17:00,795.1124794,393.8459964,27.95899833,29.33,Wed,17
1/13/16 18:00,787.8461239,378.8480881,50.81907111,28.98,Wed,18
1/13/16 19:00,823.2581219,368.0719842,77.68460139,27.96,Wed,19
1/13/16 20:00,845.2186244,370.3007969,77.91691278,27.95,Wed,20
1/13/16 21:00,787.9539158,369.48481,78.06258806,27.19,Wed,21
1/13/16 22:00,865.9097461,364.7438494,77.49121306,28.88,Wed,22
1/13/16 23:00,803.8522178,373.643985,76.60311194,29.32,Wed,23
1/14/16 0:00,801.6931283,384.953585,76.67624611,29.5,Thu,00
1/14/16 1:00,828.5086792,369.344375,76.70649861,29.36,Thu,01
1/14/16 2:00,766.9862519,356.5634153,76.52175806,29.12,Thu,02
1/14/16 3:00,818.4860164,362.7266814,76.48471111,27.68,Thu,03
1/14/16 4:00,863.9091897,355.8956417,76.64848333,26.28,Thu,04
1/14/16 5:00,736.3476772,374.6503783,76.73066639,29.52,Thu,05
1/14/16 6:00,808.5074178,376.9291544,72.6422575,36.18,Thu,06
1/14/16 7:00,769.5339931,327.2488961,77.26117222,44.61,Thu,07
1/14/16 8:00,755.8952825,339.4674181,77.41312972,51.27,Thu,08
1/14/16 9:00,804.3010967,311.8316672,77.71870278,54.24,Thu,09
1/14/16 10:00,773.0767461,338.0067936,72.54476889,56.22,Thu,10
1/14/16 11:00,738.3824789,343.5150558,28.80940083,56.98,Thu,11
1/14/16 12:00,815.8618389,338.2212658,30.56060194,58.15,Thu,12
1/14/16 13:00,747.9390161,347.96641,33.41277806,57.63,Thu,13
1/14/16 14:00,706.26422,363.6408036,36.16391861,51.76,Thu,14
1/14/16 15:00,760.8396772,312.1797903,34.36070361,47.55,Thu,15
1/14/16 16:00,767.1225817,324.2756431,28.06555,45.02,Thu,16
1/14/16 17:00,737.0371531,326.7266064,26.83509917,45.38,Thu,17
1/14/16 18:00,823.3865792,347.9585108,26.20072583,42.43,Thu,18
1/14/16 19:00,793.5173861,365.5713225,25.10808083,41.67,Thu,19
1/14/16 20:00,790.3770053,375.9838561,39.57784667,42.58,Thu,20
1/14/16 21:00,930.0296044,368.3589997,58.36168778,40.35,Thu,21
1/14/16 22:00,879.9420636,378.6571919,58.33253667,39.79,Thu,22
1/14/16 23:00,835.8336308,413.6980642,57.42771694,40.1,Thu,23
1/15/16 0:00,916.8035586,406.8715244,46.05481806,38.39,Fri,00
1/15/16 1:00,838.7135744,391.4825406,40.28922611,37.88,Fri,01
1/15/16 2:00,752.9589794,411.4260778,26.18942361,36.44,Fri,02
1/15/16 3:00,848.5985975,397.1329153,47.20745167,35.76,Fri,03
1/15/16 4:00,844.8668225,360.7727433,57.76641611,33.49,Fri,04
1/15/16 5:00,768.5574658,417.823905,58.76684167,35.13,Fri,05
1/15/16 6:00,818.1651522,414.2427614,59.75222056,38.69,Fri,06
1/15/16 7:00,786.8629944,350.0895214,59.494625,43.2,Fri,07
1/15/16 8:00,820.6558481,384.4372389,28.63312667,45.94,Fri,08
1/15/16 9:00,800.2868142,352.5779997,26.69045444,47.86,Fri,09
1/15/16 10:00,686.1770542,353.8332708,27.08710611,47.95,Fri,10
1/15/16 11:00,744.9719794,354.2114397,27.34953639,46.67,Fri,11
1/15/16 12:00,713.8042331,323.2033731,27.27427944,44.34,Fri,12
1/15/16 13:00,615.9346286,313.3116858,27.18391056,45.95,Fri,13
1/15/16 14:00,609.2420069,327.1313453,27.07464167,46.15,Fri,14
1/15/16 15:00,572.4705286,327.1313453,27.06808833,45.08,Fri,15
1/15/16 16:00,568.0754803,321.5088753,26.99274222,44.64,Fri,16
1/15/16 17:00,582.3597089,321.1721222,26.91790111,43.86,Fri,17
1/15/16 18:00,592.3024211,295.5094119,26.80349222,43.22,Fri,18
1/15/16 19:00,535.4667836,289.1347653,26.60166583,42.81,Fri,19
1/15/16 20:00,443.0397611,302.3370761,47.68323583,43.68,Fri,20
1/15/16 21:00,180.4743853,304.7667933,50.33134,43.92,Fri,21
1/15/16 22:00,162.3462014,263.4740519,69.68225028,44.8,Fri,22
1/15/16 23:00,155.3435122,208.1328428,60.20301222,43.95,Fri,23
1/16/16 0:00,151.4788608,120.3368761,60.81625167,44.8,Sat,00
1/16/16 1:00,145.0356172,114.9336972,55.92145944,44.27,Sat,01
1/16/16 2:00,149.8523731,107.1047525,61.18362083,44.17,Sat,02
1/16/16 3:00,144.5285497,105.4710736,61.20012111,42.29,Sat,03
1/16/16 4:00,129.0760497,96.82492444,52.64614333,42.29,Sat,04
1/16/16 5:00,152.7745381,98.95020278,13.5794275,43.04,Sat,05
1/16/16 6:00,160.445845,98.561355,44.42575722,45.36,Sat,06
1/16/16 7:00,151.1994181,104.0412036,54.90099083,48.83,Sat,07
1/16/16 8:00,159.8456861,108.5690725,27.85940944,53.28,Sat,08
