id,facility_id,customer_name,expected_date,actual_date,total_weight
1363065,78,UNILEVER ASCC AG,3/23/16 9:00,3/23/16 9:15,37848
1362740,78,UNILEVER ASCC AG,3/23/16 10:00,3/23/16 10:10,37253
1363032,78,UNILEVER ASCC AG,3/23/16 11:00,3/23/16 10:15,37438
1362689,78,UNILEVER ASCC AG,3/23/16 10:00,3/23/16 10:35,36546
1362764,78,UNILEVER ASCC AG,3/23/16 13:00,3/23/16 10:40,32342
1362977,78,"LAND-O-SUN DAIRIES, LLC",3/23/16 14:00,3/23/16 10:55,17194
1363019,78,UNILEVER ASCC AG,3/23/16 11:00,3/23/16 11:07,37447
1362721,78,UNILEVER ASCC AG,3/23/16 13:00,3/23/16 11:27,39006
1362746,78,UNILEVER ASCC AG,3/23/16 12:00,3/23/16 11:30,32342
1362765,78,UNILEVER ASCC AG,3/23/16 13:00,3/23/16 12:05,37738
1363144,78,UNILEVER ASCC AG,3/24/16 10:00,3/24/16 7:00,36955
