"id","facility_id","customer_name","expected_date","actual_date","total_weight"
2720232,78,"UNILEVER ASCC AG","2016-03-11 09:00:00","2016-03-11 11:00:24",31422
2720246,78,"UNILEVER ASCC AG","2016-03-11 15:00:00","2016-03-11 15:02:40",37168
2720350,78,"AVOCA","2016-03-10 07:00:00","2016-03-10 04:32:04",19250
2720356,78,"AVOCA","2016-03-14 07:00:00","2016-03-13 12:53:42",19250
2720428,78,"UNILEVER ASCC AG","2016-03-14 08:00:00","2016-03-14 09:32:55",30330
2720429,78,"UNILEVER ASCC AG","2016-03-14 09:00:00","2016-03-14 09:45:31",34892
2720431,78,"UNILEVER ASCC AG","2016-03-14 11:02:00","2016-03-14 11:00:22",4064
2720444,78,"UNILEVER ASCC AG","2016-03-14 11:01:00","2016-03-14 11:43:38",34342
2720447,78,"UNILEVER ASCC AG","2016-03-14 07:00:00","2016-03-14 07:54:42",30570
2720448,78,"UNILEVER ASCC AG","2016-03-14 08:00:00","2016-03-14 08:56:31",37472
2720450,78,"UNILEVER ASCC AG","2016-03-14 11:00:00","2016-03-14 12:14:02",33306
2720452,78,"UNILEVER ASCC AG","2016-03-14 09:00:00","2016-03-14 10:17:26",34669
2720453,78,"UNILEVER ASCC AG","2016-03-14 15:00:00","2016-03-14 16:06:17",34959
2720464,78,"UNILEVER ASCC AG","2016-03-14 08:00:00","2016-03-14 08:22:48",35337
2720465,78,"UNILEVER ASCC AG","2016-03-14 12:00:00","2016-03-14 13:24:49",31965
2720487,78,"UNILEVER ASCC AG","2016-03-13 09:00:00","2016-03-13 10:58:53",26741
2720489,78,"UNILEVER ASCC AG","2016-03-13 08:00:00","2016-03-13 12:00:07",35017
2720506,78,"UNILEVER ASCC AG","2016-03-14 14:00:00","2016-03-14 16:43:02",38104
2720508,78,"UNILEVER ASCC AG","2016-03-14 13:00:00","2016-03-14 10:27:26",35880
2720510,78,"UNILEVER ASCC AG","2016-03-14 09:00:00","2016-03-14 12:40:46",9652
2720512,78,"UNILEVER ASCC AG","2016-03-16 08:00:00","2016-03-16 09:17:33",20696
2720513,78,"UNILEVER ASCC AG","2016-03-13 09:00:00","2016-03-13 11:54:46",34820
2720515,78,"UNILEVER ASCC AG","2016-03-16 08:00:00","2016-03-16 08:28:42",36686
2720525,78,"UNILEVER ASCC AG","2016-03-14 09:00:00","2016-03-14 14:43:01",35638
2720545,78,"LAND-O-SUN DAIRIES, LLC","2016-03-11 09:30:00","2016-03-11 11:15:21",33681
2720576,78,"UNILEVER ASCC AG","2016-03-13 08:00:00","2016-03-13 08:05:05",35132
2720578,78,"UNILEVER ASCC AG","2016-03-14 08:00:00","2016-03-14 08:49:10",38264
2720580,78,"UNILEVER ASCC AG","2016-03-14 08:00:00","2016-03-14 12:26:48",25963
2720598,78,"UNILEVER ASCC AG","2016-03-14 13:00:00","2016-03-14 13:39:32",32164
2720610,78,"UNILEVER ASCC AG","2016-03-14 07:00:00","2016-03-14 17:15:47",37914
2720614,78,"UNILEVER ASCC AG","2016-03-14 16:00:00","2016-03-14 16:40:41",36771
2720647,78,"UNILEVER ASCC AG","2016-03-14 07:00:00","2016-03-14 08:37:55",38475
2720714,78,"UNILEVER ASCC AG","2016-03-14 14:00:00","2016-03-14 15:06:41",37923
2720744,78,"UNILEVER ASCC AG","2016-03-15 07:00:00","2016-03-15 09:08:50",30473
2720745,78,"UNILEVER ASCC AG","2016-03-15 09:00:00","2016-03-15 10:46:00",35564
2720748,78,"UNILEVER ASCC AG","2016-03-15 08:00:00","2016-03-15 08:56:22",37145
2720759,78,"UNILEVER ASCC AG","2016-03-15 07:00:00","2016-03-15 07:48:41",34018
2720765,78,"UNILEVER ASCC AG","2016-03-17 12:00:00","2016-03-17 12:55:11",34099
2720766,78,"UNILEVER ASCC AG","2016-03-15 07:00:00","2016-03-15 07:54:48",30680
2720774,78,"UNILEVER ASCC AG","2016-03-17 15:00:00","2016-03-17 15:43:48",33094
2720781,78,"UNILEVER ASCC AG","2016-03-15 07:00:00","2016-03-15 08:18:59",32857
2720784,78,"UNILEVER ASCC AG","2016-03-15 13:02:00","2016-03-15 13:30:18",3997
2720785,78,"UNILEVER ASCC AG","2016-03-17 09:02:00","2016-03-17 11:34:43",4004
2720786,78,"UNILEVER ASCC AG","2016-03-15 13:01:00","2016-03-15 13:42:17",3055
2720788,78,"LAND-O-SUN DAIRIES, LLC","2016-03-22 07:30:00","2016-03-22 09:16:42",29162
2720809,78,"LAND-O-SUN DAIRIES, LLC","2016-03-16 07:30:00","2016-03-16 08:01:03",34365
2720813,78,"LAND-O-SUN DAIRIES, LLC","2016-03-21 07:30:00","2016-03-21 07:49:32",24241
2720884,78,"UNILEVER ASCC AG","2016-03-15 09:00:00","2016-03-15 10:21:20",36003
2720887,78,"AVOCA","2016-03-15 07:00:00","2016-03-15 04:34:43",19250
2720896,78,"AVOCA","2016-03-15 07:00:00","2016-03-15 03:20:00",19250
2720899,78,"UNILEVER ASCC AG","2016-03-17 12:00:00","2016-03-17 09:52:01",37302
2720906,78,"UNILEVER ASCC AG","2016-03-17 12:00:00","2016-03-17 13:26:17",36723
2720912,78,"UNILEVER ASCC AG","2016-03-17 09:01:00","2016-03-17 11:52:26",6489
2720920,78,"LAND-O-SUN DAIRIES, LLC","2016-03-15 08:30:00","2016-03-15 09:25:33",16352
2720924,78,"UNILEVER ASCC AG","2016-03-15 13:00:00","2016-03-15 13:53:35",39160
2720925,78,"UNILEVER ASCC AG","2016-03-15 12:00:00","2016-03-15 10:37:17",38396
2720928,78,"UNILEVER ASCC AG","2016-03-14 07:00:00","2016-03-14 08:14:30",36653
2720929,78,"UNILEVER ASCC AG","2016-03-15 12:00:00","2016-03-15 13:11:39",36079
2721011,78,"UNILEVER ASCC AG","2016-03-14 16:00:00","2016-03-14 17:06:48",36764
2721235,78,"UNILEVER ASCC AG","2016-03-17 09:00:00","2016-03-17 08:31:24",35227
2721236,78,"UNILEVER ASCC AG","2016-03-16 12:02:00","2016-03-16 13:19:51",5014
2721239,78,"UNILEVER ASCC AG","2016-03-18 08:00:00","2016-03-18 12:07:22",33643
2721240,78,"UNILEVER ASCC AG","2016-03-16 07:00:00","2016-03-16 08:08:43",37222
2721243,78,"UNILEVER ASCC AG","2016-03-18 09:00:00","2016-03-18 12:19:52",32244
2721248,78,"UNILEVER ASCC AG","2016-03-16 12:01:00","2016-03-16 14:06:15",32908
2721249,78,"UNILEVER ASCC AG","2016-03-16 08:00:00","2016-03-16 12:52:08",34239
2721250,78,"PURFOODS","2016-03-14 07:00:00","2016-03-18 07:18:21",1800
